PropertyID,Street,ZestimateDate,ZestimateAmount,SaleDate,SaleAmount,ZestimateOnSaleDate,,Delta of FandG,
49114983,N 54th St  ,7/1/1997,"$224,552.00",9/2/1997,"$231,400.00","$225,723.00",,,
49114984, WOODLAWN AVE N ,7/1/1997,"$191,796.00",#N/A,#N/A,#N/A,,,
49114985,N 54th St  ,7/1/1997,"$129,317.00",#N/A,#N/A,#N/A,,,
49114986,N 53rd St  ,7/1/1997,"$225,526.00",#N/A,#N/A,#N/A,,,
49114987, WOODLAWN AVE N ,7/1/1997,"$211,026.00",5/17/2000,"$440,000.00","$304,058.00",,,
49114988,N 53RD ST  ,7/1/1997,"$168,949.00",#N/A,#N/A,#N/A,,,
49114989,N 53RD ST  ,7/1/1997,"$264,058.00",7/30/2001,"$575,000.00","$469,343.00",,,
49114990,N 53RD ST  ,7/1/1997,"$192,846.00",5/13/1998,"$272,250.00","$232,002.00",,,
49114991,N 53rd St  ,7/1/1997,"$191,758.00",#N/A,#N/A,#N/A,,,
49114992,N 53RD ST  ,7/1/2004,"$507,273.00",#N/A,#N/A,#N/A,,,
67686185, Whitman Ave N ,7/1/2006,"$351,020.00",4/19/2007,"$210,000.00","$267,541.00",,"-$57,541.00",
49114994,N 53rd St  ,7/1/1997,"$167,199.00",#N/A,#N/A,#N/A,,,
49114995,N 53RD ST  ,7/1/1997,"$152,040.00",4/27/2005,"$399,500.00","$311,993.00",,,
49114996,N 53rd St  ,7/1/1997,"$275,059.00",#N/A,#N/A,#N/A,,,
49114997, WALLINGFORD AVE N ,7/1/1997,"$229,737.00",11/21/2002,"$350,000.00","$374,118.00",,,
49114998, Wallingford Ave N ,7/1/1997,"$166,413.00",#N/A,#N/A,#N/A,,,
49114999, WALLINGFORD AVE N ,7/1/1997,"$224,614.00",6/21/1999,"$279,950.00","$293,141.00",,,
49115000,N 54th St  ,7/1/1997,"$242,637.00",#N/A,#N/A,#N/A,,,
49115001,N 54TH ST  ,7/1/1997,"$194,903.00",10/5/2006,"$550,000.00","$510,917.00",,,
49115002,N 54TH ST  ,7/1/1997,"$237,789.00",#N/A,#N/A,#N/A,,,
49115003,N 54th St  ,7/1/1997,"$157,489.00",#N/A,#N/A,#N/A,,,
49115004,N 54th St  ,7/1/1997,"$259,177.00",#N/A,#N/A,#N/A,,,
49115005,N 54th St  ,7/1/1997,"$215,279.00",#N/A,#N/A,#N/A,,,
49115006,N 54th St  ,7/1/1997,"$256,208.00",#N/A,#N/A,#N/A,,,
49115007,N 54TH ST  ,7/1/1997,"$231,987.00",7/30/1998,"$300,000.00","$276,520.00",,,
49115008,N 54TH ST  ,7/1/1997,"$206,774.00",11/1/2004,"$438,000.00","$411,794.00",,,
49115009,N 54TH ST  ,7/1/1997,"$215,352.00",9/29/2000,"$334,130.00","$321,782.00",,,
49115010,N 54TH ST  ,7/1/1997,"$184,073.00",#N/A,#N/A,#N/A,,,
49115011,N 54TH ST  ,7/1/1997,"$181,656.00",10/3/2003,"$351,000.00","$312,041.00",,,
49115012,N 54th St  ,7/1/1997,"$234,703.00",#N/A,#N/A,#N/A,,,
49115013, Wallingford Ave N ,7/1/1997,"$238,558.00",#N/A,#N/A,#N/A,,,
49115014, WALLINGFORD AVE N ,7/1/1997,"$258,728.00",#N/A,#N/A,#N/A,,,
49115015, WALLINGFORD AVE N ,7/1/1997,"$192,787.00",8/4/2005,"$475,000.00","$440,617.00",,,
49115016, Wallingford Ave N ,7/1/1997,"$177,607.00",#N/A,#N/A,#N/A,,,
49115017, WALLINGFORD AVE N ,7/1/1997,"$220,454.00",#N/A,#N/A,#N/A,,,
49115018,N 53rd St  ,7/1/1997,"$183,806.00",#N/A,#N/A,#N/A,,,
49115019,N 53RD ST  ,7/1/1997,"$198,698.00",4/1/1996,"$150,000.00","$171,166.00",,,
49115020,N 53RD ST  ,7/1/1997,"$185,036.00",3/26/1997,"$219,950.00","$173,889.00",,,
49115021,N 53RD ST  ,7/1/1997,"$185,404.00",6/14/2002,"$275,000.00","$308,075.00",,,
49115022,N 53RD ST  ,7/1/1997,"$191,665.00",4/22/1999,"$288,000.00","$260,555.00",,,
49115023,N 53RD ST  ,7/1/1997,"$180,670.00",#N/A,#N/A,#N/A,,,
49115024,N 53rd St  ,7/1/1997,"$204,531.00",#N/A,#N/A,#N/A,,,
49115025,N 53RD ST  ,7/1/2004,"$777,440.00",#N/A,#N/A,#N/A,,,
49115026,N 53RD ST  ,7/1/1997,"$247,938.00",10/10/1997,"$290,000.00","$261,851.00",,,
49115027,N 53RD ST  ,7/1/1997,"$235,857.00",2/8/1999,"$289,950.00","$274,523.00",,,
49115028,N 53RD ST  ,7/1/1997,"$234,886.00",4/23/2002,"$435,000.00","$376,464.00",,,
49115029, Meridian Ave N ,7/1/1997,"$236,568.00",#N/A,#N/A,#N/A,,,
49115030, Meridian Ave N ,7/1/1997,"$159,459.00",6/18/2004,"$389,000.00","$311,871.00",,,
49115031, Meridian Ave N ,7/1/1997,"$239,075.00",12/5/1997,"$195,000.00","$243,754.00",,,
49115032, Meridian Ave N ,7/1/1997,"$249,149.00",#N/A,#N/A,#N/A,,,
49115033,N 53rd St  ,7/1/1997,"$282,305.00",#N/A,#N/A,#N/A,,,
49115034,N 53RD ST  ,7/1/1997,"$221,322.00",7/15/2003,"$387,000.00","$380,419.00",,,
49115035,N 53RD ST  ,7/1/1997,"$282,919.00",#N/A,#N/A,#N/A,,,
49115036,N 53rd St  ,7/1/1997,"$240,282.00",#N/A,#N/A,#N/A,,,
49115037,N 53RD ST  ,7/1/1997,"$247,357.00",5/19/2006,"$586,000.00","$559,180.00",,,
49115038,N 53rd St  ,7/1/1997,"$218,283.00",#N/A,#N/A,#N/A,,,
49115039,N 53RD ST  ,7/1/1997,"$276,734.00",5/28/1999,"$402,000.00","$367,253.00",,,
49115040,N 53RD ST  ,7/1/1997,"$241,776.00",#N/A,#N/A,#N/A,,,
49115041,N 53RD ST  ,7/1/1997,"$235,088.00",#N/A,#N/A,#N/A,,,
49115042,N 53RD ST  ,7/1/1997,"$263,401.00",1/27/1997,"$195,000.00","$241,044.00",,,
49115043, WALLINGFORD AVE N ,7/1/1997,"$263,489.00",4/30/2001,"$490,000.00","$413,288.00",,,
49115044, Wallingford Ave N ,7/1/1997,"$262,131.00",#N/A,#N/A,#N/A,,,
49115045, WALLINGFORD AVE N ,7/1/1997,"$250,912.00",10/31/1996,"$230,000.00","$226,731.00",,,
49115046, WALLINGFORD AVE N ,7/1/1997,"$325,957.00",7/8/1999,"$431,000.00","$427,588.00",,,
49115047,N 52ND ST  ,7/1/1997,"$338,520.00",#N/A,#N/A,#N/A,,,
49115048,N 52nd St  ,7/1/1997,"$258,045.00",#N/A,#N/A,#N/A,,,
49115049,N 52ND ST  ,7/1/1997,"$190,967.00",#N/A,#N/A,#N/A,,,
49115050,N 52nd St  ,7/1/1997,"$272,486.00",#N/A,#N/A,#N/A,,,
49115051,N 52nd St  ,7/1/1997,"$289,375.00",#N/A,#N/A,#N/A,,,
49115052,N 52ND ST  ,7/1/1997,"$242,076.00",5/17/1996,"$245,000.00","$203,390.00",,,
49115053,N 52ND ST  ,7/1/1997,"$190,677.00",7/13/1999,"$313,000.00","$252,717.00",,,
49115054,N 52ND ST  ,7/1/1997,"$285,042.00",#N/A,#N/A,#N/A,,,
49115055,N 52ND ST  ,7/1/1997,"$255,694.00",4/6/2004,"$479,000.00","$460,683.00",,,
49115056,N 52ND ST  ,7/1/1997,"$140,135.00",#N/A,#N/A,#N/A,,,
49115057,N 52nd St  ,7/1/1997,"$151,403.00",#N/A,#N/A,#N/A,,,
49115058, MERIDIAN AVE N ,7/1/1997,"$210,512.00",8/25/1999,"$359,000.00","$278,036.00",,,
49115059, WALLINGFORD AVE N ,7/1/1997,"$209,531.00",4/9/2004,"$340,000.00","$385,640.00",,,
49115060, Wallingford Ave N ,7/1/1997,"$179,936.00",#N/A,#N/A,#N/A,,,
49115061, WALLINGFORD AVE N ,7/1/1997,"$190,748.00",#N/A,#N/A,#N/A,,,
49115062,N 53rd St  ,7/1/1997,"$340,069.00",12/30/1998,"$472,500.00","$402,745.00",,,
49115063,N 53RD ST  ,7/1/1997,"$243,755.00",#N/A,#N/A,#N/A,,,
49115064,N 53RD ST  ,7/1/1997,"$278,115.00",#N/A,#N/A,#N/A,,,
49115065,N 53rd St  ,7/1/1997,"$215,688.00",#N/A,#N/A,#N/A,,,
49115066,N 53RD ST  ,7/1/1997,"$283,614.00",#N/A,#N/A,#N/A,,,
49115067,N 53RD ST  ,7/1/1997,"$247,288.00",6/29/2004,"$439,000.00","$465,274.00",,,
49115068, WOODLAWN AVE N ,7/1/1997,"$248,627.00",#N/A,#N/A,#N/A,,,
49115069, WOODLAWN AVE N ,7/1/1997,"$213,827.00",#N/A,#N/A,#N/A,,,
49115070, WOODLAWN AVE N ,7/1/1997,"$287,861.00",7/5/2002,"$615,000.00","$468,938.00",,,
49115071, WOODLAWN AVE N ,7/1/1997,"$175,070.00",#N/A,#N/A,#N/A,,,
49115072, WOODLAWN AVE N ,7/1/1997,"$258,719.00",4/4/2001,"$365,000.00","$392,611.00",,,
49115073,N 52ND ST  ,7/1/1997,"$244,618.00",11/12/2003,"$479,390.00","$414,730.00",,,
49115074,N 52nd St  ,7/1/1997,"$178,539.00",#N/A,#N/A,#N/A,,,
49115075,N 52ND ST  ,7/1/1997,"$246,787.00",11/22/1999,"$334,950.00","$334,750.00",,,
49115076,N 52nd St  ,7/1/1997,"$268,084.00",#N/A,#N/A,#N/A,,,
49115077,N 52nd St  ,7/1/1997,"$235,146.00",2/11/1997,"$60,000.00","$219,054.00",,,
49115078,N 52nd St  ,7/1/1997,"$254,746.00",#N/A,#N/A,#N/A,,,
49115079,N 52nd St  ,7/1/1997,"$272,914.00",#N/A,#N/A,#N/A,,,
49115080,N 52ND ST  ,7/1/1997,"$207,420.00",#N/A,#N/A,#N/A,,,
49115081,N 52nd St  ,7/1/1997,"$207,747.00",#N/A,#N/A,#N/A,,,
49115082, Wallingford Ave N ,7/1/1997,"$236,044.00",#N/A,#N/A,#N/A,,,
49115083, Wallingford Ave N ,7/1/1997,"$228,389.00",#N/A,#N/A,#N/A,,,
49115084,N 53RD ST  ,7/1/1997,"$216,301.00",9/30/2004,"$523,000.00","$444,518.00",,,
63900338, STONE WAY N ,7/1/2004,"$293,510.00",5/9/2007,"$209,950.00","$259,174.00",,"-$49,224.00",
49115086,N 52ND ST  ,7/1/1997,"$261,992.00",9/27/1996,"$242,500.00","$235,856.00",,,
49115087,N 52ND ST  ,7/1/1997,"$178,492.00",#N/A,#N/A,#N/A,,,
49115088, WOODLAWN AVE N ,7/1/1997,"$178,207.00",5/15/2001,"$238,000.00","$273,567.00",,,
49115089,N 52nd St  ,7/1/1997,"$230,238.00",#N/A,#N/A,#N/A,,,
49115090,N 52ND ST  ,7/1/1997,"$301,973.00",4/26/1996,"$150,000.00","$226,408.00",,,
49115091,N 52ND ST  ,7/1/1997,"$251,925.00",3/21/2005,"$640,000.00","$530,116.00",,,
49115092,N 51st St  ,7/1/1997,"$179,110.00",#N/A,#N/A,#N/A,,,
49115093,N 51ST ST  ,7/1/1997,"$173,557.00",4/9/2004,"$320,000.00","$315,914.00",,,
49115094, Woodlawn Ave N ,7/1/1997,"$225,493.00",#N/A,#N/A,#N/A,,,
49115095, WOODLAWN AVE N ,7/1/1997,"$245,467.00",6/12/2003,"$529,950.00","$422,149.00",,,
49115096, WALLINGFORD AVE N ,7/1/1997,"$260,870.00",11/30/2000,"$462,500.00","$401,185.00",,,
49115097, WALLINGFORD AVE N ,7/1/1997,"$205,223.00",7/28/2004,"$506,000.00","$392,794.00",,,
49115098,N 52ND ST  ,7/1/1997,"$235,079.00",7/29/1999,"$349,000.00","$316,587.00",,,
49115099,N 52ND ST  ,7/1/1997,"$188,965.00",#N/A,#N/A,#N/A,,,
49115100,N 52ND ST  ,7/1/1997,"$232,849.00",3/24/2006,"$585,000.00","$563,674.00",,,
49115101,N 52ND ST  ,7/1/1997,"$255,095.00",5/19/2005,"$765,000.00","$555,968.00",,,
49115102,N 52ND ST  ,7/1/1997,"$264,131.00",1/25/2002,"$389,000.00","$413,019.00",,,
49115103,N 52nd St  ,7/1/1997,"$266,065.00",#N/A,#N/A,#N/A,,,
68480217, Greenwood Ave N ,7/1/2007,"$249,541.00",4/24/2007,"$203,000.00","$229,294.00",,"-$26,294.00",
49115105,N 52nd St  ,7/1/1997,"$204,027.00",#N/A,#N/A,#N/A,,,
49115106, Woodlawn Ave N ,7/1/1997,"$241,536.00",11/18/1997,"$276,500.00","$250,004.00",,,
49115107, WOODLAWN AVE N ,7/1/1997,"$269,940.00",4/30/1998,"$279,950.00","$293,092.00",,,
49115108, Woodlawn Ave N ,7/1/1997,"$280,126.00",#N/A,#N/A,#N/A,,,
49115109, Woodlawn Ave N ,7/1/1997,"$251,211.00",#N/A,#N/A,#N/A,,,
49115110,N 51st St  ,7/1/1997,"$274,883.00",#N/A,#N/A,#N/A,,,
49115111,N 51st St  ,7/1/1997,"$172,293.00",#N/A,#N/A,#N/A,,,
49115112,N 51ST ST  ,7/1/1997,"$274,469.00",6/21/1999,"$278,000.00","$359,137.00",,,
49115113,N 51ST ST  ,7/1/1997,"$243,384.00",#N/A,#N/A,#N/A,,,
49115114,N 51st St  ,7/1/1997,"$243,770.00",#N/A,#N/A,#N/A,,,
49115115,N 51ST ST  ,7/1/1997,"$257,063.00",#N/A,#N/A,#N/A,,,
49115116, WALLINGFORD AVE N ,7/1/1997,"$203,296.00",8/18/2005,"$451,000.00","$492,332.00",,,
49115117, WALLINGFORD AVE N ,7/1/1997,"$189,699.00",2/1/1999,"$264,000.00","$238,539.00",,,
49115118, Meridian Ave N ,7/1/1997,"$262,605.00",9/24/2002,"$400,000.00","$429,930.00",,,
49115119, Meridian Ave N ,7/1/1997,"$258,144.00",#N/A,#N/A,#N/A,,,
49115120,N 52ND ST  ,7/1/1997,"$330,713.00",#N/A,#N/A,#N/A,,,
49115121,N 52nd St  ,7/1/1997,"$252,559.00",#N/A,#N/A,#N/A,,,
49115122,N 52nd St  ,7/1/1997,"$222,959.00",#N/A,#N/A,#N/A,,,
49115123,N 52nd St  ,7/1/1997,"$179,871.00",#N/A,#N/A,#N/A,,,
49115124,N 52ND ST  ,7/1/1997,"$191,542.00",#N/A,#N/A,#N/A,,,
49115125,N 52nd St  ,7/1/1997,"$204,447.00",#N/A,#N/A,#N/A,,,
49115126,N 52ND ST  ,7/1/1997,"$193,308.00",#N/A,#N/A,#N/A,,,
49115127,N 52nd St  ,7/1/1997,"$182,820.00",3/10/1997,"$178,450.00","$169,462.00",,,
49115128,N 52nd St  ,7/1/1997,"$162,231.00",#N/A,#N/A,#N/A,,,
49115129,N 52ND ST  ,7/1/1997,"$233,552.00",#N/A,#N/A,#N/A,,,
49115130,N 52nd St  ,7/1/1997,"$199,091.00",#N/A,#N/A,#N/A,,,
49115131, WALLINGFORD AVE N ,7/1/1997,"$187,373.00",#N/A,#N/A,#N/A,,,
49115132, WALLINGFORD AVE N ,7/1/1997,"$183,807.00",8/8/1997,"$190,000.00","$192,093.00",,,
49115133, WALLINGFORD AVE N ,7/1/1997,"$203,144.00",7/18/2005,"$527,000.00","$483,033.00",,,
49115134, WALLINGFORD AVE N ,7/1/1997,"$266,737.00",#N/A,#N/A,#N/A,,,
49115135, Wallingford Ave N ,7/1/1997,"$243,114.00",#N/A,#N/A,#N/A,,,
49115136,N 51st St  ,7/1/1997,"$172,755.00",5/1/1997,"$179,000.00","$165,600.00",,,
49115137,N 51st St  ,7/1/1997,"$240,303.00",#N/A,#N/A,#N/A,,,
68477806, Greenwood Ave N ,7/1/2007,"$234,700.00",7/25/2007,"$180,000.00","$235,614.00",,"-$55,614.00",
49115139,N 51st St  ,7/1/1997,"$163,406.00",9/19/2002,"$320,000.00","$268,865.00",,,
49115140,N 51st St  ,7/1/1997,"$190,926.00",#N/A,#N/A,#N/A,,,
49115141,N 51ST ST  ,7/1/1997,"$169,825.00",5/14/2004,"$556,000.00","$332,152.00",,,
49115142,N 51st St  ,7/1/1997,"$300,847.00",3/20/2003,"$480,000.00","$492,118.00",,,
49115143,N 51st St  ,7/1/1997,"$185,618.00",3/17/2000,"$248,000.00","$247,530.00",,,
49115144,N 51st St  ,7/1/1997,"$178,087.00",#N/A,#N/A,#N/A,,,
49115145,N 51ST ST  ,7/1/1997,"$201,149.00",#N/A,#N/A,#N/A,,,
49115146,N 51st St  ,7/1/1997,"$307,812.00",#N/A,#N/A,#N/A,,,
49115147, MERIDIAN AVE N ,7/1/1997,"$231,832.00",8/27/2001,"$339,000.00","$354,039.00",,,
49115148, MERIDIAN AVE N ,7/1/1997,"$318,851.00",2/23/2001,"$525,000.00","$487,503.00",,,
49115149, MERIDIAN AVE N ,7/1/1997,"$193,384.00",#N/A,#N/A,#N/A,,,
49115150, Meridian Ave N ,7/1/1997,"$230,863.00",#N/A,#N/A,#N/A,,,
49115151, MERIDIAN AVE N ,7/1/1997,"$154,204.00",6/15/1999,"$328,000.00","$190,682.00",,,
49115152,N 51ST ST  ,7/1/1997,"$237,471.00",#N/A,#N/A,#N/A,,,
49115153,N 51st St  ,7/1/1997,"$214,366.00",#N/A,#N/A,#N/A,,,
49115154,N 51st St  ,7/1/1997,"$245,036.00",#N/A,#N/A,#N/A,,,
49115155,N 51st St  ,7/1/1997,"$122,775.00",#N/A,#N/A,#N/A,,,
49115156,N 51st St  ,7/1/1997,"$199,489.00",#N/A,#N/A,#N/A,,,
49115157,N 51st St  ,7/1/1997,"$184,949.00",#N/A,#N/A,#N/A,,,
49115158,N 51st St  ,7/1/1997,"$170,935.00",#N/A,#N/A,#N/A,,,
49115159,N 51ST ST  ,7/1/1997,"$244,572.00",7/30/1999,"$309,950.00","$329,332.00",,,
49115160,N 51ST ST  ,7/1/1997,"$179,579.00",6/14/2001,"$305,000.00","$281,544.00",,,
49115161,N 51st St  ,7/1/1997,"$208,497.00",#N/A,#N/A,#N/A,,,
49115162,N 51st St  ,7/1/1997,"$207,418.00",6/23/2003,"$396,300.00","$346,678.00",,,
49115163,N 51st St  ,7/1/1997,"$242,192.00",8/15/2002,"$317,500.00","$381,396.00",,,
49115164,N 51st St  ,7/1/1997,"$197,479.00",#N/A,#N/A,#N/A,,,
49115165, WALLINGFORD AVE N ,7/1/1997,"$235,964.00",#N/A,#N/A,#N/A,,,
49115166, Wallingford Ave N ,7/1/1997,"$236,144.00",#N/A,#N/A,#N/A,,,
60971762, Aurora Ave N ,7/1/2004,"$127,478.00",3/6/2007,"$165,000.00","$162,122.00",,"$2,878.00",
49115168, WALLINGFORD AVE N ,7/1/1997,"$193,576.00",#N/A,#N/A,#N/A,,,
49115169, Wallingford Ave N ,7/1/1997,"$148,832.00",11/26/1997,"$110,000.00","$149,020.00",,,
49115170,N 50TH ST  ,7/1/1997,"$177,056.00",10/10/1996,"$140,000.00","$159,235.00",,,
49115171,N 50th St  ,7/1/1997,"$122,564.00",#N/A,#N/A,#N/A,,,
49115172,N 50TH ST  ,7/1/1997,"$141,046.00",9/10/2001,"$145,000.00","$214,578.00",,,
49115173,N 50TH ST  ,7/1/1997,"$155,099.00",#N/A,#N/A,#N/A,,,
49115174,N 50TH ST  ,7/1/1997,"$216,402.00",1/20/2004,"$320,000.00","$382,855.00",,,
49115175,N 50TH ST  ,7/1/1997,"$226,885.00",#N/A,#N/A,#N/A,,,
49115176,N 50TH ST  ,7/1/1997,"$234,117.00",11/30/2005,"$515,950.00","$561,144.00",,,
49115177,N 50th St  ,7/1/1997,"$182,531.00",#N/A,#N/A,#N/A,,,
49115178,N 50TH ST  ,7/1/1997,"$232,623.00",#N/A,#N/A,#N/A,,,
49115179,N 50th St  ,7/1/1997,"$166,509.00",6/18/1997,"$169,000.00","$166,509.00",,,
49115180,N 50TH ST  ,7/1/1997,"$232,603.00",#N/A,#N/A,#N/A,,,
49115181,N 50TH ST  ,7/1/1997,"$176,611.00",5/24/2001,"$228,500.00","$263,668.00",,,
49115182, MERIDIAN AVE N ,7/1/1997,"$280,167.00",10/20/2003,"$386,000.00","$461,523.00",,,
49115183, Wallingford Ave N ,7/1/1997,"$203,577.00",#N/A,#N/A,#N/A,,,
49115184, Wallingford Ave N ,7/1/1997,"$205,419.00",#N/A,#N/A,#N/A,,,
49115185,N 51ST ST  ,7/1/1997,"$178,324.00",5/14/1997,"$195,000.00","$172,637.00",,,
49115186,N 51ST ST  ,7/1/1997,"$241,580.00",2/10/2006,"$491,000.00","$575,091.00",,,
49115187,N 51st St  ,7/1/1997,"$284,353.00",#N/A,#N/A,#N/A,,,
49115188,N 51st St  ,7/1/1997,"$292,491.00",3/14/2003,"$615,000.00","$489,448.00",,,
49115189,N 51st St  ,7/1/1997,"$168,168.00",#N/A,#N/A,#N/A,,,
49115190,N 51ST ST  ,7/1/1997,"$182,833.00",4/23/2001,"$325,000.00","$282,146.00",,,
49115191,N 51ST ST  ,7/1/1997,"$180,560.00",4/27/2000,"$254,500.00","$249,477.00",,,
49115192,N 51ST ST  ,7/1/1997,"$181,955.00",7/27/2000,"$284,500.00","$274,768.00",,,
48920442,N 35th St  ,7/1/1997,"$85,619.00",5/11/2007,"$131,000.00","$225,567.00",,"-$94,567.00",
49115194, Woodlawn Ave N ,7/1/1997,"$187,135.00",4/16/2002,"$320,000.00","$313,770.00",,,
49115195, WOODLAWN AVE N ,7/1/1997,"$180,025.00",8/31/2001,"$333,000.00","$309,948.00",,,
49115196, WOODLAWN AVE N ,7/1/1997,"$156,311.00",6/11/2004,"$368,000.00","$296,026.00",,,
49115197, WOODLAWN AVE N ,7/1/1997,"$175,523.00",10/30/1996,"$187,500.00","$159,142.00",,,
49115198,N 50TH ST  ,7/1/1997,"$182,561.00",10/17/2002,"$260,000.00","$294,280.00",,,
49115199,N 50TH ST  ,7/1/1997,"$163,554.00",#N/A,#N/A,#N/A,,,
49115200,N 50th St  ,7/1/1997,"$165,136.00",#N/A,#N/A,#N/A,,,
49115201,N 50TH ST  ,7/1/1997,"$144,758.00",6/2/2005,"$371,000.00","$312,120.00",,,
49115202,N 50TH ST  ,7/1/1997,"$171,380.00",#N/A,#N/A,#N/A,,,
49115203,N 50TH ST  ,7/1/1997,"$190,234.00",8/18/2006,"$355,000.00","$494,718.00",,,
49115204,N 50TH ST  ,7/1/1997,"$193,617.00",5/13/2005,"$425,000.00","$411,500.00",,,
49115205,N 50TH ST  ,7/1/1997,"$226,889.00",#N/A,#N/A,#N/A,,,
49115206, WALLINGFORD AVE N ,7/1/1997,"$230,188.00",8/5/2005,"$460,000.00","$503,800.00",,,
49115207,N 50th St  ,7/1/1997,"$290,396.00",#N/A,#N/A,#N/A,,,
49115208, Woodlawn Ave N ,7/1/1997,"$183,154.00",#N/A,#N/A,#N/A,,,
49115209, Woodlawn Ave N ,7/1/1997,"$175,555.00",#N/A,#N/A,#N/A,,,
49115210,N 51ST ST  ,7/1/1997,"$167,726.00",10/15/1999,"$275,000.00","$231,504.00",,,
49115211,N 51ST ST  ,7/1/1997,"$165,817.00",7/26/1999,"$254,000.00","$224,101.00",,,
49115212,N 50TH ST  ,7/1/1997,"$193,427.00",9/30/1998,"$215,500.00","$232,198.00",,,
49115213,N 50TH ST  ,7/1/1997,"$181,936.00",7/15/1998,"$219,950.00","$226,009.00",,,
49115214, WOODLAWN AVE N ,7/1/1997,"$178,566.00",#N/A,#N/A,#N/A,,,
49115215, Woodlawn Ave N ,7/1/1997,"$164,051.00",#N/A,#N/A,#N/A,,,
49115313, Wallingford Ave N ,7/1/1997,"$176,869.00",2/28/2003,"$255,000.00","$254,460.00",,,
49115314, Wallingford Ave N ,7/1/1997,"$156,305.00",5/18/2004,"$329,000.00","$251,351.00",,,
49115315, Wallingford Ave N ,7/1/1997,"$180,132.00",8/31/1998,"$243,000.00","$207,464.00",,,
49115316, Wallingford Ave N ,7/1/1997,"$158,580.00",#N/A,#N/A,#N/A,,,
49115317, Wallingford Ave N ,7/1/1997,"$328,895.00",3/31/1997,"$434,500.00","$335,947.00",,,
49116263, Meridian Ave N ,7/1/1997,"$304,868.00",#N/A,#N/A,#N/A,,,
49116264,N 39TH ST  ,7/1/1997,"$285,200.00",#N/A,#N/A,#N/A,,,
49116265, MERIDIAN AVE N ,7/1/1997,"$282,183.00",6/30/2005,"$599,000.00","$597,101.00",,,
49116266, MERIDIAN AVE N ,7/1/1997,"$270,327.00",9/5/2000,"$445,000.00","$411,565.00",,,
49116267, Meridian Ave N ,7/1/1997,"$186,955.00",#N/A,#N/A,#N/A,,,
49116268, Meridian Ave N ,7/1/1997,"$187,299.00",#N/A,#N/A,#N/A,,,
49116269, Meridian Ave N ,7/1/1997,"$222,664.00",#N/A,#N/A,#N/A,,,
49116270,N 40TH ST  ,7/1/1997,"$183,089.00",4/30/1999,"$205,000.00","$231,527.00",,,
49116271,N 40th St  ,7/1/1997,"$232,254.00",#N/A,#N/A,#N/A,,,
49116272,N 40TH ST  ,7/1/1997,"$224,386.00",#N/A,#N/A,#N/A,,,
49116273,N 40th St  ,7/1/1997,"$144,767.00",#N/A,#N/A,#N/A,,,
49116274,N 40th St  ,7/1/1997,"$143,105.00",#N/A,#N/A,#N/A,,,
49116275, BAGLEY AVE N ,7/1/1997,"$172,550.00",1/31/2005,"$350,500.00","$358,518.00",,,
49116276, BAGLEY AVE N ,7/1/1997,"$244,104.00",#N/A,#N/A,#N/A,,,
49116277, Bagley Ave N ,7/1/1997,"$366,020.00",#N/A,#N/A,#N/A,,,
49116278, Bagley Ave N ,7/1/1997,"$302,426.00",7/12/2005,"$700,000.00","$681,110.00",,,
49116279, Bagley Ave N ,7/1/1997,"$190,939.00",10/17/2003,"$370,000.00","$351,896.00",,,
49116280, Bagley Ave N ,7/1/1997,"$283,285.00",#N/A,#N/A,#N/A,,,
49116281,N 39TH ST  ,7/1/1997,"$195,243.00",10/5/2004,"$380,000.00","$380,948.00",,,
49116282, BAGLEY AVE N ,7/1/1997,"$180,954.00",#N/A,#N/A,#N/A,,,
49116283, Bagley Ave N ,7/1/1997,"$236,401.00",#N/A,#N/A,#N/A,,,
49116284, Meridian Ave N ,7/1/1997,"$316,427.00",5/24/1996,"$279,000.00","$265,799.00",,,
49116285, Meridian Ave N ,7/1/1997,"$286,006.00",#N/A,#N/A,#N/A,,,
49116286, MERIDIAN AVE N ,7/1/1997,"$238,306.00",#N/A,#N/A,#N/A,,,
49116287,N 41st St  ,7/1/1997,"$180,075.00",#N/A,#N/A,#N/A,,,
49116288, Meridian Ave N ,7/1/1997,"$217,807.00",#N/A,#N/A,#N/A,,,
49116289,N 41st St  ,7/1/1997,"$218,991.00",#N/A,#N/A,#N/A,,,
49116290, Bagley Ave N ,7/1/1997,"$206,183.00",#N/A,#N/A,#N/A,,,
49116291, Bagley Ave N ,7/1/1997,"$248,465.00",#N/A,#N/A,#N/A,,,
49116292, BAGLEY AVE N ,7/1/1997,"$285,397.00",#N/A,#N/A,#N/A,,,
49116293, BAGLEY AVE N ,7/1/1997,"$309,297.00",#N/A,#N/A,#N/A,,,
49116294, Bagley Ave N ,7/1/1997,"$195,624.00",#N/A,#N/A,#N/A,,,
49116295, BAGLEY AVE N ,7/1/1997,"$340,488.00",#N/A,#N/A,#N/A,,,
49116296, BAGLEY AVE N ,7/1/1997,"$267,574.00",#N/A,#N/A,#N/A,,,
49116297, MERIDIAN AVE N ,7/1/1997,"$293,327.00",6/10/1998,"$220,000.00","$339,511.00",,,
49116298,N 41st St  ,7/1/1997,"$212,610.00",#N/A,#N/A,#N/A,,,
49116299, Meridian Ave N ,7/1/1997,"$226,277.00",#N/A,#N/A,#N/A,,,
